Year,Period,Profit %,Drawdown %,Cum Profit $,Max. Cum Drawdown %,Portfolio $,CAGR %,Max DD %
2016,Jan-Feb,0.0,0.0,0.0,0.0,100000.0,,
2016,Mar-Apr,0.0,0.0,0.0,0.0,100000.0,,
2016,May-Jun,0.0,0.0,0.0,0.0,100000.0,,
2016,Jul-Aug,2.66,-0.87,2656.95,-0.87,102656.95,,
2016,Sep-Oct,-0.42,-1.58,2220.81,-1.58,102220.81,,
2016,Nov-Dec,2.84,-3.22,5121.65,-3.22,105121.65,,
2017,Jan-Feb,7.29,-1.3,12786.75,-3.22,112786.75,,
2017,Mar-Apr,2.04,-1.73,15081.65,-3.22,115081.65,,
2017,May-Jun,-0.2,-4.75,14845.8,-4.75,114845.8,,
2017,Jul-Aug,5.07,-2.16,20663.84,-4.75,120663.84,,
2017,Sep-Oct,7.15,-2.07,29290.77,-4.75,129290.77,,
2017,Nov-Dec,1.6,-3.43,31354.48,-4.75,131354.48,,
2018,Jan-Feb,6.87,-0.95,40378.15,-4.75,140378.15,,
2018,Mar-Apr,-1.13,-2.1,38783.03,-4.75,138783.03,,
2018,May-Jun,7.25,-1.59,48839.25,-4.75,148839.25,,
2018,Jul-Aug,0.0,0.0,48839.25,-4.75,148839.25,,
2018,Sep-Oct,0.0,0.0,48839.25,-4.75,148839.25,,
2018,Nov-Dec,0.0,0.0,48839.25,-4.75,148839.25,,
2019,Jan-Feb,0.0,0.0,48839.25,-4.75,148839.25,,
2019,Mar-Apr,0.0,0.0,48839.25,-4.75,148839.25,,
2019,May-Jun,0.0,0.0,48839.25,-4.75,148839.25,,
2019,Jul-Aug,0.0,0.0,48839.25,-4.75,148839.25,,
2019,Sep-Oct,0.0,0.0,48839.25,-4.75,148839.25,,
2019,Nov-Dec,3.64,-2.59,54255.82,-4.75,154255.82,,
2020,Jan-Feb,10.4,-2.84,70299.85,-4.75,170299.85,,
2020,Mar-Apr,0.0,0.0,70299.85,-4.75,170299.85,,
2020,May-Jun,0.0,0.0,70299.85,-4.75,170299.85,,
2020,Jul-Aug,18.05,-3.98,101031.68,-4.75,201031.68,,
2020,Sep-Oct,-6.19,-7.02,88584.09,-7.02,188584.09,,
2020,Nov-Dec,16.99,-2.57,120614.54,-7.02,220614.54,,
2021,Jan-Feb,8.36,-3.81,139048.5,-7.02,239048.5,,
2021,Mar-Apr,8.32,-3.31,158940.67,-7.02,258940.67,,
2021,May-Jun,4.23,-5.75,169902.81,-7.02,269902.81,,
2021,Jul-Aug,0.0,0.0,169902.81,-7.02,269902.81,,
2021,Sep-Oct,0.0,0.0,169902.81,-7.02,269902.81,,
2021,Nov-Dec,0.0,0.0,169902.81,-7.02,269902.81,,
2022,Jan-Feb,0.0,0.0,169902.81,-7.02,269902.81,,
2022,Mar-Apr,0.0,0.0,169902.81,-7.02,269902.81,,
2022,May-Jun,0.0,0.0,169902.81,-7.02,269902.81,,
2022,Jul-Aug,0.0,0.0,169902.81,-7.02,269902.81,,
2022,Sep-Oct,0.0,0.0,169902.81,-7.02,269902.81,,
2022,Nov-Dec,0.0,0.0,169902.81,-7.02,269902.81,,
2023,Jan-Feb,0.0,0.0,169902.81,-7.02,269902.81,,
2023,Mar-Apr,1.46,-3.8,173845.74,-7.02,273845.74,,
2023,May-Jun,15.18,-4.12,215409.55,-7.02,315409.55,,
2023,Jul-Aug,2.6,-8.63,223602.44,-8.63,323602.44,,
2023,Sep-Oct,-6.97,-8.41,201052.87,-8.63,301052.87,,
2023,Nov-Dec,12.06,-1.51,237364.61,-8.63,337364.61,,
2024,Jan-Feb,10.42,-4.13,272528.49,-8.63,372528.49,,
2024,Mar-Apr,-2.05,-3.27,264905.41,-8.63,364905.41,,
2024,May-Jun,17.58,-2.9,329048.64,-8.63,429048.64,,
2024,Jul-Aug,2.17,-0.0,338337.09,-8.63,438337.09,,
2024,Sep-Oct,9.55,-3.06,380203.35,-8.63,480203.35,,
2024,Nov-Dec,-1.96,-3.81,370793.28,-8.63,470793.28,,
2016,,,,,,,5.12,-3.65
2017,,,,,,,24.95,-4.75
2018,,,,,,,13.31,-2.72
2019,,,,,,,3.64,-2.59
2020,,,,,,,43.02,-8.77
2021,,,,,,,22.34,-5.75
2022,,,,,,,0.0,0.0
2023,,,,,,,24.99,-8.63
2024,,,,,,,39.55,-4.95
Cumulative CAGR,18.78%,,,,,,,
Final Portfolio Value,"$470,793.28",,,,,,,
Symbol,XLK,,,,,,,
Series CSV,"SPY,DGS2,DGS10,DGS30,DGS1MO,DGS3MO,DGS6MO,EFFR,VIXCLS,WALCL,WLTLECL,T10YIE,EXPINF1YR,FEDFUNDS,REAINTRATREARAT10Y,CORESTICKM159SFRBATL,M2SL",,,,,,,
