Year,Period,Profit %,Drawdown %,Cum Profit $,Max. Cum Drawdown %,Portfolio $,CAGR %,Max DD %
2014,Jan-Feb,0.0,0.0,0.0,0.0,100000.0,,
2014,Mar-Apr,0.0,0.0,0.0,0.0,100000.0,,
2014,May-Jun,4.53,-1.72,4524.9,-1.72,104524.9,,
2014,Jul-Aug,0.0,0.0,4524.9,-1.72,104524.9,,
2014,Sep-Oct,0.0,0.0,4524.9,-1.72,104524.9,,
2014,Nov-Dec,0.0,0.0,4524.9,-1.72,104524.9,,
2015,Jan-Feb,0.0,0.0,4524.9,-1.72,104524.9,,
2015,Mar-Apr,0.0,0.0,4524.9,-1.72,104524.9,,
2015,May-Jun,0.0,0.0,4524.9,-1.72,104524.9,,
2015,Jul-Aug,0.0,0.0,4524.9,-1.72,104524.9,,
2015,Sep-Oct,0.0,0.0,4524.9,-1.72,104524.9,,
2015,Nov-Dec,0.0,0.0,4524.9,-1.72,104524.9,,
2016,Jan-Feb,0.0,0.0,4524.9,-1.72,104524.9,,
2016,Mar-Apr,0.0,0.0,4524.9,-1.72,104524.9,,
2016,May-Jun,0.0,0.0,4524.9,-1.72,104524.9,,
2016,Jul-Aug,1.82,-1.3,6422.28,-1.72,106422.28,,
2016,Sep-Oct,0.61,-1.98,7068.17,-1.98,107068.17,,
2016,Nov-Dec,18.92,-2.32,27326.24,-2.32,127326.24,,
2017,Jan-Feb,4.6,-2.67,33182.69,-2.67,133182.69,,
2017,Mar-Apr,0.04,-2.64,33234.31,-2.67,133234.31,,
2017,May-Jun,3.48,-3.43,37867.83,-3.43,137867.83,,
2017,Jul-Aug,-0.6,-2.6,37031.65,-3.43,137031.65,,
2017,Sep-Oct,7.39,-0.95,47150.32,-3.43,147150.32,,
2017,Nov-Dec,3.32,-2.61,52037.2,-3.43,152037.2,,
2018,Jan-Feb,6.49,-0.27,61906.67,-3.43,161906.67,,
2018,Mar-Apr,-1.54,-1.54,59404.58,-3.43,159404.58,,
2018,May-Jun,2.08,-5.01,62715.52,-5.01,162715.52,,
2018,Jul-Aug,0.0,0.0,62715.52,-5.01,162715.52,,
2018,Sep-Oct,0.0,0.0,62715.52,-5.01,162715.52,,
2018,Nov-Dec,0.0,0.0,62715.52,-5.01,162715.52,,
2019,Jan-Feb,0.0,0.0,62715.52,-5.01,162715.52,,
2019,Mar-Apr,0.0,0.0,62715.52,-5.01,162715.52,,
2019,May-Jun,0.0,0.0,62715.52,-5.01,162715.52,,
2019,Jul-Aug,0.0,0.0,62715.52,-5.01,162715.52,,
2019,Sep-Oct,0.0,0.0,62715.52,-5.01,162715.52,,
2019,Nov-Dec,1.15,-2.19,64587.13,-5.01,164587.13,,
2020,Jan-Feb,0.0,0.0,64587.13,-5.01,164587.13,,
2020,Mar-Apr,0.0,0.0,64587.13,-5.01,164587.13,,
2020,May-Jun,0.0,0.0,64587.13,-5.01,164587.13,,
2020,Jul-Aug,0.0,0.0,64587.13,-5.01,164587.13,,
2020,Sep-Oct,0.0,0.0,64587.13,-5.01,164587.13,,
2020,Nov-Dec,0.0,0.0,64587.13,-5.01,164587.13,,
2021,Jan-Feb,0.0,0.0,64587.13,-5.01,164587.13,,
2021,Mar-Apr,0.0,0.0,64587.13,-5.01,164587.13,,
2021,May-Jun,0.0,0.0,64587.13,-5.01,164587.13,,
2021,Jul-Aug,0.0,0.0,64587.13,-5.01,164587.13,,
2021,Sep-Oct,0.0,0.0,64587.13,-5.01,164587.13,,
2021,Nov-Dec,0.0,0.0,64587.13,-5.01,164587.13,,
2022,Jan-Feb,0.0,0.0,64587.13,-5.01,164587.13,,
2022,Mar-Apr,0.0,0.0,64587.13,-5.01,164587.13,,
2022,May-Jun,0.0,0.0,64587.13,-5.01,164587.13,,
2022,Jul-Aug,0.0,0.0,64587.13,-5.01,164587.13,,
2022,Sep-Oct,0.0,0.0,64587.13,-5.01,164587.13,,
2022,Nov-Dec,0.0,0.0,64587.13,-5.01,164587.13,,
2023,Jan-Feb,0.0,0.0,64587.13,-5.01,164587.13,,
2023,Mar-Apr,0.0,0.0,64587.13,-5.01,164587.13,,
2023,May-Jun,2.96,-0.24,69458.34,-5.01,169458.34,,
2023,Jul-Aug,0.7,-5.56,70644.59,-5.56,170644.59,,
2023,Sep-Oct,-3.35,-5.26,64921.69,-5.56,164921.69,,
2023,Nov-Dec,11.31,-1.78,83566.52,-5.56,183566.52,,
2024,Jan-Feb,7.31,-1.9,96990.65,-5.56,196990.65,,
2024,Mar-Apr,2.89,-2.23,102690.5,-5.56,202690.5,,
2024,May-Jun,1.92,-4.33,106584.31,-5.56,206584.31,,
2024,Jul-Aug,-0.03,-0.03,106524.59,-5.56,206524.59,,
2024,Sep-Oct,3.74,-2.08,114238.32,-5.56,214238.32,,
2024,Nov-Dec,-3.13,-7.23,107534.42,-7.23,207534.42,,
2014,,,,,,,4.52,-1.72
2015,,,,,,,0.0,0.0
2016,,,,,,,21.81,-2.32
2017,,,,,,,19.41,-3.43
2018,,,,,,,7.02,-6.55
2019,,,,,,,1.15,-2.19
2020,,,,,,,0.0,0.0
2021,,,,,,,0.0,0.0
2022,,,,,,,0.0,0.0
