Year,Period,Profit %,Drawdown %,Cum Profit $,Max. Cum Drawdown %,Portfolio $,CAGR %,Max DD %
2014,Jan-Feb,0.0,0.0,0.0,0.0,100000,,
2014,Mar-Apr,0.0,0.0,0.0,0.0,100000,,
2014,May-Jun,0.0,0.0,0.0,0.0,100000,,
2014,Jul-Aug,0.0,0.0,0.0,0.0,100000,,
2014,Sep-Oct,0.0,0.0,0.0,0.0,100000,,
2014,Nov-Dec,0.0,0.0,0.0,0.0,100000,,
2015,Jan-Feb,0.0,0.0,0.0,0.0,100000,,
2015,Mar-Apr,0.0,0.0,0.0,0.0,100000,,
2015,May-Jun,0.0,0.0,0.0,0.0,100000,,
2015,Jul-Aug,0.0,0.0,0.0,0.0,100000,,
2015,Sep-Oct,0.0,0.0,0.0,0.0,100000,,
2015,Nov-Dec,0.0,0.0,0.0,0.0,100000,,
2016,Jan-Feb,0.0,0.0,0.0,0.0,100000,,
2016,Mar-Apr,0.0,0.0,0.0,0.0,100000,,
2016,May-Jun,0.0,0.0,0.0,0.0,100000,,
2016,Jul-Aug,0.0,0.0,0.0,0.0,100000,,
2016,Sep-Oct,0.0,0.0,0.0,0.0,100000,,
2016,Nov-Dec,0.0,0.0,0.0,0.0,100000,,
2017,Jan-Feb,0.0,0.0,0.0,0.0,100000,,
2017,Mar-Apr,0.0,0.0,0.0,0.0,100000,,
2017,May-Jun,0.0,0.0,0.0,0.0,100000,,
2017,Jul-Aug,0.0,0.0,0.0,0.0,100000,,
2017,Sep-Oct,0.0,0.0,0.0,0.0,100000,,
2017,Nov-Dec,0.0,0.0,0.0,0.0,100000,,
2018,Jan-Feb,0.0,0.0,0.0,0.0,100000,,
2018,Mar-Apr,0.0,0.0,0.0,0.0,100000,,
2018,May-Jun,0.0,0.0,0.0,0.0,100000,,
2018,Jul-Aug,0.0,0.0,0.0,0.0,100000,,
2018,Sep-Oct,0.0,0.0,0.0,0.0,100000,,
2018,Nov-Dec,0.0,0.0,0.0,0.0,100000,,
2019,Jan-Feb,0.0,0.0,0.0,0.0,100000,,
2014,,,,,,,0.0,0.0
2015,,,,,,,0.0,0.0
2016,,,,,,,0.0,0.0
2017,,,,,,,0.0,0.0
2018,,,,,,,0.0,0.0
2019,,,,,,,0.0,0.0
Cumulative CAGR,0.0%,,,,,,,
Final Portfolio Value,"$100,000.00",,,,,,,
Symbol,XLY,,,,,,,
Series CSV,"SPY,UMCSENT,VIXCLS,FEDFUNDS,LEI_n_NFCI_ind_US_5,LEI_ARIMA_1_1_1_step_1,PAYEMS,TOTALSL,REVOLSL,WTISPLC",,,,,,,
